Case_no,Joint,Composition_Method,Pipe_OD,Pipe_WT,Yield_Strength,Tensile_Strength,C,Mn,S
17749,JT-12,LIBS_XRF,4.5,0.312,47600.620375582934,72593.96803408665,0.1919522001494352,0.8516430348433934,0.013682139798608014
17750,JT-12,LIBS_XRF,4.5,0.312,55326.757566755994,72215.53237883124,0.20810404723060394,0.8231773044850127,0.009482442223958058
17751,JT-12,LIBS_XRF,4.5,0.312,36156.64153532816,70835.24131908343,0.15393511471823765,0.836979479682732,0.015737120186720556
17752,JT-12,LIBS_XRF,4.5,0.312,47364.72654161697,72242.94908214401,0.16656601683836084,0.7998431909604912,0.001883592586723276
17753,JT-12,LIBS_XRF,4.5,0.312,52429.6746088916,74383.46447735204,0.1832360702883762,0.8350696346382782,0.002934969226924154
17754,JT-12,LIBS_XRF,4.5,0.312,49941.753336866466,73711.31156352177,0.2563001578416186,0.7892129567410306,0.006695271803712835
17755,JT-12,LIBS_XRF,4.5,0.312,47378.396201075186,72907.63685360462,0.25806535165589933,0.8008029717274775,0.001209358105347171
17756,JT-12,LIBS_XRF,4.5,0.312,52321.82517928123,74457.48243413688,0.21478592074582814,0.8031069472721207,0.008869763822332047
17757,JT-12,LIBS_XRF,4.5,0.312,47234.6945139862,73234.76177108016,0.13491320130611414,0.8237556888830732,0.006035784334967802
17758,JT-12,LIBS_XRF,4.5,0.312,54171.407058573655,75323.1101141861,0.22771555472167446,0.785499890959561,0.01704235317596829
17759,JT-12,LIBS_XRF,4.5,0.312,55328.91425820635,76667.95406001812,0.24682835764798164,0.8709516273713601,0.004914868709226123
17760,JT-12,LIBS_XRF,4.5,0.312,41924.21288476476,71648.58653794542,0.20904818378568737,0.8187127690582255,3.5457978922063746e-4
17761,JT-12,LIBS_XRF,4.5,0.312,59166.98260342374,69393.47178132345,0.1905065883776881,0.8733541682915996,0.007292561985784824
17762,JT-12,LIBS_XRF,4.5,0.312,50549.09733310326,73205.15317185636,0.2551721450898344,0.7948589671326597,0.014159275512753328
17763,JT-12,LIBS_XRF,4.5,0.312,43548.125781687195,71366.13390521205,0.2126937985998178,0.8334996821785393,6.978856292877906e-4
17764,JT-12,LIBS_XRF,4.5,0.312,47359.21853785136,73195.36044320637,0.2505874178121051,0.8252519213157614,0.009215952655589464
17765,JT-12,LIBS_XRF,4.5,0.312,48799.00258297774,72196.64146937348,0.18343070028617642,0.8335735658634409,0.007851512252130575
17766,JT-12,LIBS_XRF,4.5,0.312,43157.624531674024,73616.00266675485,0.229103407376146,0.8421228862917582,0.00547550111044862
17767,JT-12,LIBS_XRF,4.5,0.312,34655.27276337109,71968.45791355988,0.22859491915707889,0.8072978069107619,0.004473529605748408
17768,JT-12,LIBS_XRF,4.5,0.312,46213.446976758496,64265.80100736269,0.2541897565654273,0.8617301514081516,0.007710128191923654
17769,JT-12,LIBS_XRF,4.5,0.312,58618.909172240645,70437.13405738205,0.1718758552168346,0.8196224648962666,0.0029388782332943485
17770,JT-12,LIBS_XRF,4.5,0.312,66955.25638357847,75522.41902968437,0.2301741427587148,0.8420413254421142,0.007764477480117993
17771,JT-12,LIBS_XRF,4.5,0.312,54192.93832484944,70621.18057281725,0.22947788746370404,0.8510206218047627,0.004635123853978173
17772,JT-12,LIBS_XRF,4.5,0.312,57181.40927914822,70872.7098879861,0.19965946468705503,0.8346077459997326,0.004212734379730928
17773,JT-12,LIBS_XRF,4.5,0.312,39173.91483026898,69809.7929406182,0.23305607873838183,0.827504385660563,0.007006655079308916
17774,JT-12,LIBS_XRF,4.5,0.312,44742.63878439535,73469.50295920251,0.23462827376773768,0.8205425908711775,6.350412561412482e-5
17775,JT-12,LIBS_XRF,4.5,0.312,48767.51265481612,76372.02709510512,0.24260674203968088,0.7870210720411649,0.002518109351544967
17776,JT-12,LIBS_XRF,4.5,0.312,44935.26904510899,82300.22693592808,0.1344497384178373,0.800175315982203,0.00773188396832464
17777,JT-12,LIBS_XRF,4.5,0.312,45091.65502766114,77953.23914494393,0.20704083824332709,0.8195492034786802,0.0050719543546820164
17778,JT-12,LIBS_XRF,4.5,0.312,51321.415943177286,68285.7808919578,0.23217252812620623,0.7999130421630332,0.0020987428840525883
17779,JT-12,LIBS_XRF,4.5,0.312,55998.439893873474,78338.27933935901,0.22433793171031552,0.7874884006999969,0.009256066389419473
17780,JT-12,LIBS_XRF,4.5,0.312,47935.529275061286,72978.62036633046,0.2720146574807396,0.8012702458385152,0.005502359830653503
17781,JT-12,LIBS_XRF,4.5,0.312,57572.190466719534,77960.45686495258,0.2205800173640482,0.8203643904496997,0.0132005948595557
17782,JT-12,LIBS_XRF,4.5,0.312,53268.02407981213,72740.00872331375,0.2576953166678716,0.804479079371341,0.002066503350213523
17783,JT-12,LIBS_XRF,4.5,0.312,50792.44595297812,69826.60587308423,0.2192336728648459,0.8071385314262869,0.00714730499309806
17784,JT-12,LIBS_XRF,4.5,0.312,45174.10634211939,75228.57530799018,0.1732314188411927,0.8610344800728388,0.015890328473524555
17785,JT-12,LIBS_XRF,4.5,0.312,49073.14405440911,69799.02632247232,0.19880410335883725,0.8046133609174444,0.0058710648189297734
17786,JT-12,LIBS_XRF,4.5,0.312,55653.89002954032,65049.325084532466,0.21697933559071536,0.8544057385900824,0.0018273879220172561
17787,JT-12,LIBS_XRF,4.5,0.312,61360.47879903708,76405.6371325581,0.17370403398922568,0.8226950155642352,6.159480134504405e-4
17788,JT-12,LIBS_XRF,4.5,0.312,54372.380828644826,71512.34640572463,0.18476683268845706,0.8363964235473728,0.0030649461545071864
17789,JT-12,LIBS_XRF,4.5,0.312,42854.38785174081,76604.94236692785,0.1824532894200126,0.8356184025440436,0.0024952487080785717
17790,JT-12,LIBS_XRF,4.5,0.312,38162.48747529429,69217.19562644443,0.216870045191889,0.8023964025240944,5.5278479013067894e-5
17791,JT-12,LIBS_XRF,4.5,0.312,50885.56250798805,75698.87050280778,0.15226358464259543,0.8520328866691923,0.010670631029536293
17792,JT-12,LIBS_XRF,4.5,0.312,51251.233706910476,74847.68829412786,0.1867539404629174,0.8226676493720976,0.0038299835434222372
17793,JT-12,LIBS_XRF,4.5,0.312,50944.81985118295,83241.1324574722,0.1863716827799286,0.8016406864073503,0.00633612929652459
17794,JT-12,LIBS_XRF,4.5,0.312,47483.971734661165,77261.28990044385,0.17212402610023134,0.8149478624348168,0.003581741407068889
17795,JT-12,LIBS_XRF,4.5,0.312,39907.19492133572,76078.32971758825,0.21596368840812816,0.8346969134173617,0.0050318345226264116
17796,JT-12,LIBS_XRF,4.5,0.312,47409.89152271713,70589.7448085254,0.18501956592501168,0.8378075670615859,0.0021544334122131576
17797,JT-12,LIBS_XRF,4.5,0.312,48559.78940318557,68854.03620523219,0.19963040732479373,0.8294842884475936,0.005029962409619629
17798,JT-12,LIBS_XRF,4.5,0.312,36905.59508604047,72717.99466088206,0.26670339185020486,0.8293303711595726,0.013836698521530532
17799,JT-12,LIBS_XRF,4.5,0.312,59099.93310480883,81656.6780828877,0.21624218059567657,0.8092268841383415,0.006332778815169263
17800,JT-12,LIBS_XRF,4.5,0.312,46583.31902157024,77526.52743724993,0.1850637366182921,0.8364430901034577,6.139398550299875e-4
17801,JT-12,LIBS_XRF,4.5,0.312,43220.881037141335,77416.75503690273,0.18205705112877832,0.8062484070356447,0.007218414875784693
17802,JT-12,LIBS_XRF,4.5,0.312,43614.56558389819,72403.50797869546,0.23265098667299033,0.8229378634715072,0.0036613000205296675
17803,JT-12,LIBS_XRF,4.5,0.312,54190.909005374684,76310.71745606209,0.21836867070593824,0.8074875837675883,0.005887570993482779
17804,JT-12,LIBS_XRF,4.5,0.312,52309.772894157475,76231.58180191445,0.23053067808871924,0.7945178747283613,0.012127422653305244
17805,JT-12,LIBS_XRF,4.5,0.312,52168.233517400055,69679.49324025087,0.20784775839902528,0.7937358923152873,0.00702129305386594
17806,JT-12,LIBS_XRF,4.5,0.312,51553.393618649476,76701.96155030314,0.17640697694541424,0.852887865548527,0.01241689416266874
17807,JT-12,LIBS_XRF,4.5,0.312,63966.09108457838,67739.66900929683,0.19410927653732696,0.8188762544939385,0.010558214683617378
17808,JT-12,LIBS_XRF,4.5,0.312,44366.74769665386,68031.79871297356,0.2015799610011155,0.8303290046150653,0.006065754451603216
17809,JT-12,LIBS_XRF,4.5,0.312,50519.725635920404,69332.79853656872,0.24679438605493217,0.8290906282255985,0.010756017911865829
17810,JT-12,LIBS_XRF,4.5,0.312,43264.40756870654,77924.57630278419,0.256243907795492,0.8484844700215882,2.435172412943564e-4
17811,JT-12,LIBS_XRF,4.5,0.312,55173.00671708764,68697.83692311711,0.21442304460176984,0.8539224975751,0.008990990969212496
17812,JT-12,LIBS_XRF,4.5,0.312,46947.98881621039,68908.12032839589,0.21069979357119195,0.8267677885221163,1.3328213107227974e-4
17813,JT-12,LIBS_XRF,4.5,0.312,60483.43576873528,68488.46014599546,0.16997164374409335,0.8072795272245972,0.011480722875166202
17814,JT-12,LIBS_XRF,4.5,0.312,56058.18106593874,66846.08160225581,0.20679154452792362,0.8564895018478641,0.0013311720102084776
17815,JT-12,LIBS_XRF,4.5,0.312,47450.5759901915,74056.73898386666,0.20984312307213596,0.8301582592655099,0.0016455897765906872
17816,JT-12,LIBS_XRF,4.5,0.312,43409.75905401159,78125.55012231007,0.22615630341658233,0.8351863805859985,0.011792095924229447
17817,JT-12,LIBS_XRF,4.5,0.312,50138.71888217108,74358.08766941453,0.1596895404702429,0.842479905768819,0.0017694408633864582
17818,JT-12,LIBS_XRF,4.5,0.312,53703.993718322505,73442.32597030688,0.20047333818941285,0.8139634787881121,0.007256590405497815
17819,JT-12,LIBS_XRF,4.5,0.312,53163.1509028562,75231.35319124533,0.21033565764510945,0.8085963836982443,0.013281024008085675
17820,JT-12,LIBS_XRF,4.5,0.312,39809.12824120476,77634.73019708064,0.2009852500278023,0.8166434884949046,0.005831106517334207
17821,JT-12,LIBS_XRF,4.5,0.312,60496.93997260958,69390.30046329825,0.28054967306931344,0.8518096691614309,0.0028571071413369398
17822,JT-12,LIBS_XRF,4.5,0.312,49704.8518121384,71188.55300297208,0.20378645819532357,0.8049858131297358,0.012095987001097378
17823,JT-12,LIBS_XRF,4.5,0.312,61217.551514744875,72390.37491021442,0.2345337767038938,0.810818410959875,0.0040108909815776295
17824,JT-12,LIBS_XRF,4.5,0.312,43065.54186084385,65515.57703036882,0.25100671948121317,0.8133768861914991,0.0032929615077306835
17825,JT-12,LIBS_XRF,4.5,0.312,46564.46907302054,72783.15504488653,0.2766004247414176,0.823908493796569,0.001345254401767448
17826,JT-12,LIBS_XRF,4.5,0.312,51437.48112207698,74441.38588983424,0.16740554868938445,0.8024912373901667,0.013828185935695313
17827,JT-12,LIBS_XRF,4.5,0.312,52890.335458048205,65671.43619900201,0.22824239839128235,0.8080114913725546,0.007353556856774478
17828,JT-12,LIBS_XRF,4.5,0.312,43130.40411199122,71829.05043313072,0.23693058401311617,0.8208773538404374,1.4341481500298515e-4
17829,JT-12,LIBS_XRF,4.5,0.312,39535.10469385516,70218.00328436788,0.26736366768075215,0.7754062244285738,0.024050800022366876
17830,JT-12,LIBS_XRF,4.5,0.312,52594.424576681224,75273.16349162704,0.20997627072389444,0.8277003999090753,0.004786709298061567
17831,JT-12,LIBS_XRF,4.5,0.312,44601.502014507234,70560.94832787591,0.20549647770139898,0.8357563111624878,0.0038000853270761204
17832,JT-12,LIBS_XRF,4.5,0.312,36542.37044902393,76491.84110263744,0.23825838029752086,0.8456489341829359,0.0026041727758648924
17833,JT-12,LIBS_XRF,4.5,0.312,41648.66277719783,67865.74600399098,0.19262328745893684,0.8083489834009452,0.0015625110862429162
17834,JT-12,LIBS_XRF,4.5,0.312,50567.29708164017,72586.03360159705,0.2528734052802547,0.8116511183553342,0.006272959728108409
17835,JT-12,LIBS_XRF,4.5,0.312,48827.6509181758,68413.91620693359,0.20947081915525562,0.8391748831223936,0.01002260833580381
17836,JT-12,LIBS_XRF,4.5,0.312,42160.50359722545,69460.99041033088,0.21454987511019258,0.8361708566292431,0.006060810905648014
17837,JT-12,LIBS_XRF,4.5,0.312,40213.90472811506,77478.86613051662,0.28449283512181833,0.7994889482276942,0.0076996845364649385
17838,JT-12,LIBS_XRF,4.5,0.312,51931.476310971404,63808.851525502505,0.20620877995341969,0.8259912775165908,0.0012776412793930347
17839,JT-12,LIBS_XRF,4.5,0.312,56231.105626619465,69449.75099396735,0.2211506626975606,0.7988798013066665,3.7751969278035846e-4
17840,JT-12,LIBS_XRF,4.5,0.312,49271.67697470309,68507.60460383579,0.2190630027291677,0.8275915050873535,0.0012523651271069021
17841,JT-12,LIBS_XRF,4.5,0.312,52430.93369306386,75852.43452347495,0.2036230392984857,0.803392115247386,0.011920679857067878
17842,JT-12,LIBS_XRF,4.5,0.312,56910.14539662546,73770.19209717018,0.19878742417640055,0.8308640151504911,0.00671038147272101
17843,JT-12,LIBS_XRF,4.5,0.312,56454.035584038604,66114.6100741869,0.24890039102282135,0.8247537040510455,0.006496072843453461
17844,JT-12,LIBS_XRF,4.5,0.312,48962.7388747906,64685.94840742277,0.2595172641015808,0.8191102166019264,0.002752990689162435
17845,JT-12,LIBS_XRF,4.5,0.312,43892.522937622685,72377.58003606301,0.2244606598117045,0.8283337056936907,0.004565482962581098
17846,JT-12,LIBS_XRF,4.5,0.312,45126.35973492219,73728.36408280156,0.23140852124910707,0.825968870234367,0.003582632745456936
17847,JT-12,LIBS_XRF,4.5,0.312,39767.43697300245,68562.20919663637,0.1324254558500264,0.7961150623638675,0.005075840007221789
17848,JT-12,LIBS_XRF,4.5,0.312,49712.13655716772,79289.95950358713,0.22176019353533497,0.8480018338919898,0.0060196781186360295
17849,JT-12,LIBS_XRF,4.5,0.312,48845.88413087438,73380.43911326649,0.17802270661567957,0.8291454362571072,0.008358769300353935
17850,JT-12,LIBS_XRF,4.5,0.312,54859.66558257744,75643.45277723695,0.19494767069440683,0.833773713219793,0.009886573596222498
17851,JT-12,LIBS_XRF,4.5,0.312,50929.37090207864,70733.46800913443,0.18902019318275703,0.8213871818601204,0.004818125011157585
17852,JT-12,LIBS_XRF,4.5,0.312,50885.76090288281,68238.86605407785,0.1603998491160289,0.7943865581158561,0.010601421748451974
17853,JT-12,LIBS_XRF,4.5,0.312,58756.140407716295,70344.83701379359,0.20399565811668383,0.8001219001539842,0.005168535584266418
17854,JT-12,LIBS_XRF,4.5,0.312,42579.0839155446,73276.74145071169,0.2523456752685587,0.8252624182724326,0.00656346266099182
17855,JT-12,LIBS_XRF,4.5,0.312,59567.096058676005,72782.83546844694,0.22232269660701848,0.7867135723351557,0.011326184280604357
17856,JT-12,LIBS_XRF,4.5,0.312,46565.99141747428,67983.08904042648,0.21578075413412806,0.8111666255437154,0.0026944969752326024
17857,JT-12,LIBS_XRF,4.5,0.312,51084.0901471463,73595.81937519617,0.20687829166453053,0.806079769298708,0.0010937673873396365
17858,JT-12,LIBS_XRF,4.5,0.312,51732.029971099226,77249.19585825391,0.20373139276580557,0.8113662121623724,0.012822617509296624
17859,JT-12,LIBS_XRF,4.5,0.312,58482.85040672893,67669.26110566221,0.1578519455120305,0.8213845736506366,0.0046461210289039274
17860,JT-12,LIBS_XRF,4.5,0.312,47618.7360743224,72122.12032799318,0.19053029691169943,0.8264851511332784,0.00301835483437626
17861,JT-12,LIBS_XRF,4.5,0.312,55306.387954608785,77614.43988340083,0.21933452814759807,0.8369246535743355,0.023465179682004303
17862,JT-12,LIBS_XRF,4.5,0.312,42001.93268143166,71518.7701464511,0.17882065030510383,0.8526193913182373,0.003638546156844218
17863,JT-12,LIBS_XRF,4.5,0.312,47512.74262327226,70962.93298113029,0.24200202032190332,0.7838179593806573,0.017107364724878314
17864,JT-12,LIBS_XRF,4.5,0.312,39786.10862134077,66285.9150115236,0.13890110025217617,0.8271654407037632,0.00596705479298226
17865,JT-12,LIBS_XRF,4.5,0.312,50581.02891177891,67310.83583739174,0.22111718029847985,0.836833720381901,0.001828546181885529
17866,JT-12,LIBS_XRF,4.5,0.312,48149.80966662319,76746.62458828496,0.24223586047064713,0.8107310063712956,0.005664970325184632
17867,JT-12,LIBS_XRF,4.5,0.312,39522.799419569565,71490.45621478424,0.19428362629635612,0.845574106282858,3.2482761997204394e-5
17868,JT-12,LIBS_XRF,4.5,0.312,44518.579674739085,72910.576668845,0.22140702753039504,0.8055134423471463,0.015057766715479504
17869,JT-12,LIBS_XRF,4.5,0.312,54184.96079837491,73223.210004025,0.19398386351858196,0.8382860880178024,0.017112075448974626
17870,JT-12,LIBS_XRF,4.5,0.312,37436.138231516976,66256.10644458553,0.1926499908166272,0.8446938675791861,0.0037470850912400752
17871,JT-12,LIBS_XRF,4.5,0.312,53248.2280624059,69666.38598982057,0.22416060479678346,0.8044087884057475,0.004116141724712344
17872,JT-12,LIBS_XRF,4.5,0.312,47111.34256115232,74872.68967615464,0.2616696719102994,0.8232357645420973,0.009447688082027391
17873,JT-12,LIBS_XRF,4.5,0.312,49068.474846368576,75296.47569043163,0.1706235943650415,0.8522855050984225,0.00908969071870458
17874,JT-12,LIBS_XRF,4.5,0.312,55299.22621767038,68346.09431527041,0.24829013747788697,0.8442306202478466,0.013936045711646222
17875,JT-12,LIBS_XRF,4.5,0.312,54488.19604146093,68478.90243469282,0.20790127727513916,0.8484054388348367,0.0025133591374752223
17876,JT-12,LIBS_XRF,4.5,0.312,59284.1764240348,71308.85559145575,0.22531399268508848,0.8161507022298651,0.009665589469089155
17877,JT-12,LIBS_XRF,4.5,0.312,57389.509726051474,69941.53516717692,0.1788551953488997,0.8069144139619736,0.007886388631892118
17878,JT-12,LIBS_XRF,4.5,0.312,48939.94734810484,77781.88063919522,0.22717041404725957,0.8127175257785674,0.008404776142596139
17879,JT-12,LIBS_XRF,4.5,0.312,46863.37659906503,67717.6075692772,0.1515120230249065,0.8433263013568845,0.001486105876865017
17880,JT-12,LIBS_XRF,4.5,0.312,39737.19367504501,74794.38369888272,0.22582712388874526,0.8246731598877662,0.015745979259475892
17881,JT-12,LIBS_XRF,4.5,0.312,54543.144619835584,74685.76380170495,0.2121408213913726,0.7980371260299032,1.026730389022438e-4
17882,JT-12,LIBS_XRF,4.5,0.312,56365.33826502474,72858.58614278502,0.20048343135341448,0.8302882515720956,0.003844758703684871
17883,JT-12,LIBS_XRF,4.5,0.312,49106.69837454793,77251.22603171237,0.2076393668591632,0.824515720850797,0.01405119902489917
17884,JT-12,LIBS_XRF,4.5,0.312,53162.40192931494,65387.00325033934,0.19070113553842677,0.8116267406078079,0.0026868201291314533
17885,JT-12,LIBS_XRF,4.5,0.312,40231.81041921914,72366.64878690222,0.19203278110658448,0.7873578108802644,0.007956526368959495
17886,JT-12,LIBS_XRF,4.5,0.312,51582.948284637234,77092.41939432512,0.19210317895333814,0.8043236468597551,0.004848189071296876
17887,JT-12,LIBS_XRF,4.5,0.312,52188.28990339591,75701.32959749168,0.2546744145728544,0.8082195517754901,0.004494121740958429
17888,JT-12,LIBS_XRF,4.5,0.312,44416.22415501715,72596.35501301511,0.26142661004528955,0.8129649837979007,0.0033570223645360956
17889,JT-12,LIBS_XRF,4.5,0.312,54440.09283735953,69625.58416494986,0.19345096298558867,0.8569789645308983,0.008411226144733702
17890,JT-12,LIBS_XRF,4.5,0.312,47477.49273804134,74253.26698872932,0.19146196536148896,0.8083164089512566,0.008473569220964376
17891,JT-12,LIBS_XRF,4.5,0.312,47793.93187602428,71619.97130876828,0.16923475002519622,0.8414656550783545,0.0012954158821290168
17892,JT-12,LIBS_XRF,4.5,0.312,59041.74429984439,69446.83502249548,0.2556551863342518,0.8379890345888273,0.0073945387149178254
17893,JT-12,LIBS_XRF,4.5,0.312,50844.21300734325,74881.55580262752,0.21519115721195578,0.8199550174877844,0.006284002444701399
17894,JT-12,LIBS_XRF,4.5,0.312,47144.26701356009,77188.47739042122,0.17470339410209298,0.8436011497561716,8.847751000244371e-4
17895,JT-12,LIBS_XRF,4.5,0.312,41752.672429406084,68857.50952998507,0.1658326912087501,0.8115695611773199,0.00542108987414201
17896,JT-12,LIBS_XRF,4.5,0.312,47645.833129803636,71597.73835526571,0.22869168732904402,0.8143856142292526,0.011719611151922174
17897,JT-12,LIBS_XRF,4.5,0.312,51128.14230408141,78482.42447704154,0.1853843451056349,0.8368556581973279,0.009822175105151718
17898,JT-12,LIBS_XRF,4.5,0.312,42936.95783755924,76809.45958350839,0.23682413941434377,0.8309338924031836,0.0010032233798674768
17899,JT-12,LIBS_XRF,4.5,0.312,44641.92280215963,67130.64417370052,0.24366888174171536,0.8549668570983056,8.606515096014904e-4
